ay_id,ay_id_app,ay_year_number,"ay_year",ay_generate,ay_export,ay_daa,ay_total_days,ay_prorate,"inf_cre_dt","inf_cre_usr","inf_mod_dt","inf_mod_usr"
159980,5946,13,"2027",8190.6000,4380.0000,4380.0000,365,0,"2015-03-30 03:03:21","800714045151",NULL,NULL
159982,5946,14,"2028",8190.6000,4380.0000,4380.0000,366,0,"2015-03-30 03:03:21","800714045151",NULL,NULL
159984,5946,15,"2029",8190.6000,4380.0000,4380.0000,365,0,"2015-03-30 03:03:21","800714045151",NULL,NULL
159986,5946,16,"2030",8190.6000,4380.0000,3708.0000,309,1,"2015-03-30 03:03:21","800714045151",NULL,NULL
165874,5732,0,"2015",49056.0000,48355.0000,42923.3425,324,1,"2015-04-17 10:04:47","800714045151",NULL,NULL
165876,5732,1,"2016",49056.0000,48355.0000,48355.0000,366,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165878,5732,2,"2017",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165880,5732,3,"2018",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165882,5732,4,"2019",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165884,5732,5,"2020",49056.0000,48355.0000,48355.0000,366,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165886,5732,6,"2021",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165888,5732,7,"2022",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165890,5732,8,"2023",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165892,5732,9,"2024",49056.0000,48355.0000,48355.0000,366,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165894,5732,10,"2025",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165896,5732,11,"2026",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165898,5732,12,"2027",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165900,5732,13,"2028",49056.0000,48355.0000,48355.0000,366,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165902,5732,14,"2029",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165904,5732,15,"2030",49056.0000,48355.0000,48355.0000,365,0,"2015-04-17 10:04:47","800714045151",NULL,NULL
165906,5732,16,"2031",49056.0000,48355.0000,5431.6575,41,1,"2015-04-17 10:04:47","800714045151",NULL,NULL
171760,77,0,"2015",1480.4400,1480.4400,1249.2480,308,1,"2015-05-25 03:05:06","721207015411",NULL,NULL
171762,77,1,"2016",1748.5800,1748.5800,1748.5800,366,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171764,77,2,"2017",1741.5600,1741.5600,1741.5600,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171766,77,3,"2018",1734.5300,1734.5300,1734.5300,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171768,77,4,"2019",1727.5100,1727.5100,1727.5100,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171770,77,5,"2020",1720.4900,1720.4900,1720.4900,366,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171772,77,6,"2021",1713.4700,1713.4700,1713.4700,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171774,77,7,"2022",1706.4400,1706.4400,1706.4400,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171776,77,8,"2023",1699.4200,1699.4200,1699.4200,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171778,77,9,"2024",1692.4000,1692.4000,1692.4000,366,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171780,77,10,"2025",1685.3800,1685.3800,1685.3800,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171782,77,11,"2026",1678.3500,1678.3500,1678.3500,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171784,77,12,"2027",1671.3300,1671.3300,1671.3300,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171786,77,13,"2028",1664.3100,1664.3100,1664.3100,366,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171788,77,14,"2029",1657.2900,1657.2900,1657.2900,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171790,77,15,"2030",1650.2600,1650.2600,1650.2600,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171792,77,16,"2031",1643.2400,1643.2400,1643.2400,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171794,77,17,"2032",1636.2200,1636.2200,1636.2200,366,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171796,77,18,"2033",1629.2000,1629.2000,1629.2000,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171798,77,19,"2034",1622.1700,1622.1700,1622.1700,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171800,77,20,"2035",1615.1500,1615.1500,1615.1500,365,0,"2015-05-25 03:05:06","721207015411",NULL,NULL
171802,77,21,"2036",1480.5500,1480.5500,231.2092,57,1,"2015-05-25 03:05:06","721207015411",NULL,NULL
175886,13842,0,"2015",23200.0000,18560.0000,13169.9726,259,1,"2015-06-18 03:06:22","800714045151",NULL,NULL
175888,13842,1,"2016",23200.0000,22300.0000,22300.0000,366,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175890,13842,2,"2017",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175892,13842,3,"2018",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175894,13842,4,"2019",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175896,13842,5,"2020",23200.0000,22300.0000,22300.0000,366,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175898,13842,6,"2021",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175900,13842,7,"2022",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175902,13842,8,"2023",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175904,13842,9,"2024",23200.0000,22300.0000,22300.0000,366,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175906,13842,10,"2025",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175908,13842,11,"2026",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175910,13842,12,"2027",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175912,13842,13,"2028",23200.0000,22300.0000,22300.0000,366,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175914,13842,14,"2029",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175916,13842,15,"2030",23200.0000,22300.0000,22300.0000,365,0,"2015-06-18 03:06:22","800714045151",NULL,NULL
175918,13842,16,"2031",23200.0000,22300.0000,6476.1644,106,1,"2015-06-18 03:06:22","800714045151",NULL,NULL
180208,13620,0,"2015",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180210,13620,1,"2016",84096.0000,80000.0000,80000.0000,366,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180212,13620,2,"2017",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180214,13620,3,"2018",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180216,13620,4,"2019",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180218,13620,5,"2020",84096.0000,80000.0000,80000.0000,366,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180220,13620,6,"2021",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180222,13620,7,"2022",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180224,13620,8,"2023",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180226,13620,9,"2024",84096.0000,80000.0000,80000.0000,366,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180228,13620,10,"2025",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180230,13620,11,"2026",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180232,13620,12,"2027",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180234,13620,13,"2028",84096.0000,80000.0000,80000.0000,366,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180236,13620,14,"2029",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
180238,13620,15,"2030",84096.0000,80000.0000,80000.0000,365,0,"2015-07-10 04:07:21","800714045151",NULL,NULL
217586,401,0,"2015",8760.0000,8760.0000,2928.0000,122,1,"2015-11-18 02:11:18","800714045151",NULL,NULL
217588,401,1,"2016",8760.0000,8760.0000,8760.0000,366,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217590,401,2,"2017",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217592,401,3,"2018",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217594,401,4,"2019",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217596,401,5,"2020",8760.0000,8760.0000,8760.0000,366,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217598,401,6,"2021",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217600,401,7,"2022",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217602,401,8,"2023",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217604,401,9,"2024",8760.0000,8760.0000,8760.0000,366,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217606,401,10,"2025",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217608,401,11,"2026",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217610,401,12,"2027",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217612,401,13,"2028",8760.0000,8760.0000,8760.0000,366,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217614,401,14,"2029",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217616,401,15,"2030",8760.0000,8760.0000,8760.0000,365,0,"2015-11-18 02:11:18","800714045151",NULL,NULL
217618,401,16,"2031",8760.0000,8760.0000,5832.0000,243,1,"2015-11-18 02:11:18","800714045151",NULL,NULL
267946,13674,0,"2015",8935.2000,8712.0000,7256.0219,304,1,"2016-05-10 09:05:50","800714045151",NULL,NULL
267948,13674,1,"2016",8935.2000,8712.0000,8712.0000,366,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267950,13674,2,"2017",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267952,13674,3,"2018",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267954,13674,4,"2019",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267956,13674,5,"2020",8935.2000,8712.0000,8712.0000,366,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267958,13674,6,"2021",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267960,13674,7,"2022",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267962,13674,8,"2023",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267964,13674,9,"2024",8935.2000,8712.0000,8712.0000,366,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267966,13674,10,"2025",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267968,13674,11,"2026",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267970,13674,12,"2027",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267972,13674,13,"2028",8935.2000,8712.0000,8712.0000,366,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267974,13674,14,"2029",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267976,13674,15,"2030",8935.2000,8712.0000,8712.0000,365,0,"2016-05-10 09:05:50","800714045151",NULL,NULL
267978,13674,16,"2031",8935.2000,8712.0000,1455.9781,61,1,"2016-05-10 09:05:50","800714045151",NULL,NULL
275240,13594,0,"2016",8421.4300,8000.0000,5873.9726,268,1,"2016-07-12 11:07:41","800714045151",NULL,NULL
275242,13594,1,"2017",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275244,13594,2,"2018",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275246,13594,3,"2019",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275248,13594,4,"2020",8421.4300,8000.0000,8000.0000,366,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275250,13594,5,"2021",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275252,13594,6,"2022",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275254,13594,7,"2023",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275256,13594,8,"2024",8421.4300,8000.0000,8000.0000,366,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275258,13594,9,"2025",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275260,13594,10,"2026",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275262,13594,11,"2027",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275264,13594,12,"2028",8421.4300,8000.0000,8000.0000,366,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275266,13594,13,"2029",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275268,13594,14,"2030",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275270,13594,15,"2031",8421.4300,8000.0000,8000.0000,365,0,"2016-07-12 11:07:41","800714045151",NULL,NULL
275272,13594,16,"2032",4210.7100,4000.0000,1073.9726,98,1,"2016-07-12 11:07:41","800714045151",NULL,NULL
279102,13802,0,"2016",49056.0000,47304.0000,26179.2000,202,1,"2016-08-08 04:08:59","800714045151",NULL,NULL
279104,13802,1,"2017",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279106,13802,2,"2018",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279108,13802,3,"2019",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279110,13802,4,"2020",49056.0000,47304.0000,47304.0000,366,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279112,13802,5,"2021",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279114,13802,6,"2022",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279116,13802,7,"2023",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279118,13802,8,"2024",49056.0000,47304.0000,47304.0000,366,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279120,13802,9,"2025",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279122,13802,10,"2026",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279124,13802,11,"2027",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279126,13802,12,"2028",49056.0000,47304.0000,47304.0000,366,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279128,13802,13,"2029",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279130,13802,14,"2030",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279132,13802,15,"2031",49056.0000,47304.0000,47304.0000,365,0,"2016-08-08 04:08:59","800714045151",NULL,NULL
279134,13802,16,"2032",49056.0000,47304.0000,21254.4000,164,1,"2016-08-08 04:08:59","800714045151",NULL,NULL
279840,22404,0,"2016",22338.0000,15000.0000,9795.0820,239,1,"2016-08-15 11:08:15","800714045151",NULL,NULL
279842,22404,1,"2017",22338.0000,15000.0000,15000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279844,22404,2,"2018",22338.0000,15000.0000,15000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279846,22404,3,"2019",22338.0000,15000.0000,15000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279848,22404,4,"2020",22338.0000,17000.0000,17000.0000,366,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279850,22404,5,"2021",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279852,22404,6,"2022",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279854,22404,7,"2023",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279856,22404,8,"2024",22338.0000,17000.0000,17000.0000,366,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279858,22404,9,"2025",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279860,22404,10,"2026",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279862,22404,11,"2027",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279864,22404,12,"2028",22338.0000,17000.0000,17000.0000,366,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279866,22404,13,"2029",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279868,22404,14,"2030",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279870,22404,15,"2031",22338.0000,17000.0000,17000.0000,365,0,"2016-08-15 11:08:15","800714045151",NULL,NULL
279872,22404,16,"2032",22338.0000,17000.0000,17000.0000,127,1,"2016-08-15 11:08:15","800714045151",NULL,NULL
281590,17778,0,"2016",7446.0000,7446.0000,4916.4000,241,1,"2016-08-30 02:08:33","800714045151",NULL,NULL
281592,17778,1,"2017",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281594,17778,2,"2018",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281596,17778,3,"2019",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281598,17778,4,"2020",7446.0000,7446.0000,7446.0000,366,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281600,17778,5,"2021",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281602,17778,6,"2022",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281604,17778,7,"2023",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281606,17778,8,"2024",7446.0000,7446.0000,7446.0000,366,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281608,17778,9,"2025",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281610,17778,10,"2026",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281612,17778,11,"2027",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281614,17778,12,"2028",7446.0000,7446.0000,7446.0000,366,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281616,17778,13,"2029",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281618,17778,14,"2030",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281620,17778,15,"2031",7446.0000,7446.0000,7446.0000,365,0,"2016-08-30 02:08:33","800714045151",NULL,NULL
281622,17778,16,"2032",7446.0000,7446.0000,2550.0000,125,1,"2016-08-30 02:08:33","800714045151",NULL,NULL
282284,5983,0,"2016",8935.2000,8760.0000,3960.0000,165,1,"2016-09-06 06:09:41","800714045151",NULL,NULL
282286,5983,1,"2017",8935.2000,8760.0000,8760.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282288,5983,2,"2018",8935.2000,8760.0000,8760.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282290,5983,3,"2019",8935.2000,8760.0000,8760.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282292,5983,4,"2020",8935.2000,8000.0000,8000.0000,366,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282294,5983,5,"2021",8935.2000,7300.0000,7300.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282296,5983,6,"2022",8935.2000,6600.0000,6600.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282298,5983,7,"2023",8935.2000,6000.0000,6000.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282300,5983,8,"2024",8935.2000,5400.0000,5400.0000,366,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282302,5983,9,"2025",8935.2000,4900.0000,4900.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282304,5983,10,"2026",8935.2000,4500.0000,4500.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282306,5983,11,"2027",6000.0000,4000.0000,4000.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282308,5983,12,"2028",6000.0000,3600.0000,3600.0000,366,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282310,5983,13,"2029",6000.0000,3300.0000,3300.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282312,5983,14,"2030",6000.0000,3000.0000,3000.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282314,5983,15,"2031",4467.6000,2700.0000,2700.0000,365,0,"2016-09-06 06:09:41","800714045151",NULL,NULL
282316,5983,16,"2032",4467.6000,2700.0000,1486.8493,201,1,"2016-09-06 06:09:41","800714045151",NULL,NULL
287466,13960,0,"2016",8421.4300,8000.0000,2630.1370,120,1,"2016-10-19 02:10:38","800714045151",NULL,NULL
287468,13960,1,"2017",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287470,13960,2,"2018",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287472,13960,3,"2019",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287474,13960,4,"2020",8421.4300,8000.0000,8000.0000,366,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287476,13960,5,"2021",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287478,13960,6,"2022",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287480,13960,7,"2023",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287482,13960,8,"2024",8421.4300,8000.0000,8000.0000,366,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287484,13960,9,"2025",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287486,13960,10,"2026",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287488,13960,11,"2027",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287490,13960,12,"2028",8421.4300,8000.0000,8000.0000,366,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287492,13960,13,"2029",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287494,13960,14,"2030",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287496,13960,15,"2031",8421.4300,8000.0000,8000.0000,365,0,"2016-10-19 02:10:38","800714045151",NULL,NULL
287498,13960,16,"2032",4210.7100,4000.0000,2695.8904,246,1,"2016-10-19 02:10:38","800714045151",NULL,NULL
294012,13564,0,"2016",4467.6000,2233.8000,930.2400,152,1,"2016-11-15 02:11:45","800714045151",NULL,NULL
294014,13564,1,"2017",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294016,13564,2,"2018",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294018,13564,3,"2019",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294020,13564,4,"2020",8935.2000,8760.0000,8760.0000,366,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294022,13564,5,"2021",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294024,13564,6,"2022",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294026,13564,7,"2023",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294028,13564,8,"2024",8935.2000,8760.0000,8760.0000,366,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294030,13564,9,"2025",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294032,13564,10,"2026",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294034,13564,11,"2027",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294036,13564,12,"2028",8935.2000,8760.0000,8760.0000,366,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294038,13564,13,"2029",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294040,13564,14,"2030",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
294042,13564,15,"2031",8935.2000,8760.0000,8760.0000,365,0,"2016-11-15 02:11:45","800714045151",NULL,NULL
